text,label
katta waiting ngk malayalikkal und lyk adich pwolik,5
கமெண்ட் ல எல்லா ஜாதியும் இருக்கு ஆன இன்னும் ஒரு ஜாதி மட்டும் ஒரு கமெண்ட குட பண்ணல இந்த படம் உங்களுக்கு தான்,0
trailerke ipdi alaruthe padam vanthaa vera level,0
final topic ajith fan ku pakka wa settahum,0
பொள்ளாச்சி பாலியல் சம்பந்தமான படம் செம தோழர்,0
release date september 20 date change pannittanga,0
yaru enna sonnalum evanukakavum avaroda image ah mathigatha ore aal thala ajith kumar,0
neraya neraya neraya neraya neraya neraya powerful voice,0
இவ்வளவு சாதி இருக்குனு கமெண்ட்ல பார்த்து தான் தெரிஞ்சிகிட்டேன் அனைத்து சமூகத்தின் ஆதரவுடன் நாடக காதல் கும்பலை மிரட்ட வருகிறாள் திரௌபதி congrats mohan g and team,0
trailer ra ila add da ivlo neram oduthu,0
thala ajith marana mass mammootty fan,0
who is better kangana like aliya comment,2
karthi kaithi the diwali winner 2019,0
கொங்கு மண்டலத்தின் சார்பாக படம் மாபெரும் வெற்றி பெற எனது வாழ்த்துக்கள் நாடக காதல் கும்பலை முற்றிலும் அழிக்க வேண்டும் இங்கு யாரும் மற்ற சமூகத்தை தவறாக பேசவில்லை நடைமுறையில் இருப்பதைத்தான் இயக்குனர் திரையில் காட்டியுள்ளார்,0
enga thala vera level la varar,0
maranom massaranom tuff tharanom adhuku super star dha porandhu varanom,0
kaappaan blockbuster agum enru soldravanga like podunga,0
விழுப்புரம் வன்னிய கவுண்டர் சார்பாக வாழ்த்துக்கள்,0
wow mind blowing singampuli sira kuda seriousa katirukanga,3
விஜய் அஜித் உட்பட நான்கு இளைஞர்கள் கைது கற்பழிக்கப்பட்ட பத்தாம் வகுப்பு மாணவி தீக்குளித்து இறந்தார்,3
pangaaligala unga friends ellarukum nkp trailer ah vegama share pannunga,0
far better than kaala and kabali,0
yaralam bgm அசுரன் படம் போல இருக்குனு solrawanga,0
k v a harris jeyaraj surya pakka hit waiting mass harris jeyaraj musiq ku wait,0
neengale naxal madtri pesringa badhilaa neengale urban naxal maadri pesuringa semma yaa irukkum hit if u like,3
sema anna vera leval political movie,0
trailer not good movie definite mokkai,1
the mass international film holly wood vs kaappan and next kamal hasan nadippin nayagan and nadippin arakkan,0
semma masso massu luv u thala,0
பார்க்கவகுலம் சார்பில் திரெளபதி வெற்றி பெற வாழ்த்துகள்,0
marranna mass ilaiya super star dhanush valga,0
oh my god thalaa love u thala fans ikka irukkaaa,0
ennnangada bharath aane nenu pada stunt ellam potrukeenga,3
late ah vandhalum latest ahh trending avom da,0
மாவீரன் வன்னியர் படை சார்பாக வாழ்த்துக்கள்,0
மனிதர் அனைவரும் சமம் ஆனாலும் இந்த ச௧்௧ிலையர்௧ள் சாதி மத பேதம் இன்றி ௮னைத்து சமூக பெண்களையும் ௧ாம வலை விரித்து ௧ர்ப்பமா௧்கி நடுத்தெருவில் விட்டு விடுகிறார்கள் நாடார் வன்னியர் சமூகத்தினர் மட்டுமே ௧டைசி வரை போராடுகிறார்கள் மற்றவர்கள் தங்களுக்கு உள்ளேயே புழுங்கிக் கொண்டு இருக்கிறார்கள்,3
lalettan fans ഇവട come on,5
first time oru padathode sneak peak mathiri oru trailer pakkurein slow aaa ponalum skip penna thonnale ungalkum antha feel vanthiruntha mattum oru like podunge,0
குலாலர் குயவர் சமூகம் சார்பாக திரைப்படம் வெற்றிபெற வாழ்த்துக்கள்,0
super o super thalaiva ella scene num mass thailaiva neenga eppavume style king thalaivaaaa super star rajini na massss,0
ella lulla kulla bulla i understand tamil language,5
trailer shows the brillians of lokesh kanakaraj,0
good movie i like it vikram staly every good,0
ada pavingala iwlo charming ah iruke da saaptinga trailer laye,1
who came after ner konda paarvai,0
how many of you noticed the shakthimaan t shirt if so like podunga படம் முழுக்க செம்ம ரகளை தான் பார்த்தாலே தெரியுது congrats director pradeep ranganathan you have a great future,0
suriya anna dhan ennaikume gethu mass,0
ivan bigil ku tough kodupan pola,1
வன்னியர் சாதி சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,0
அரியலூர் மாவட்டம் வன்னியர்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்,0
my favourite chiyaan semma mass,0
arada e trailer edit chytha mara ooola,1
wow vera leval marana mass thalaiva,0
உசிலம்பட்டி தேவர் இனத்தின் சார்பாக இந்த படம் வெற்றியடைய என்னவேனாலும் பண்ணுவோம் முடிச்ச தடுத்துப்பார்டா,4
thalaivaaaaaaaa pakka mass invincible style samrat,0
ஆணவ கொலையும் தீண்டாமையும் எப்படி சமூக பிரச்சனையோ அதேபோல்தான் இந்த நாடக காதலும் இந்த நாடகக் காதலை பற்றியும் சமூகம் பேச வேண்டும் அல்லவா அதைத்தான் இந்தப் படம் செய்திருக்கிறது கட்டாயம் வரவேற்கப்பட வேண்டியது,0
matravargal padam eaduthal athu samuga padam namma eadutha athu jathi padama,0
romba naal achi suriya anna padam pathu kandipa sema enjoyment ah irukka pothu,0
sema mass thalaivaa varalam vaa we are waiting,0
நாடார் சமூகத்தினர் சார்பாக திரௌபதி படம் மாபெரும் வெற்றி அடைய வாழ்த்துக்கள்,0
prakash raj 00 11 aditi rao 00 19 thiyagarajan 00 23 aravind samy 00 26 jo 00 39 00 57 arun vijay 00 44 aishwarya rajesh 00 48 str 01 05 jayasudha 01 14 vj sethupathi 01 38,0
shivaji la patha slang sweet sapda porom verithanam,0
jam ravi producer darictor yella naium ipo nalla manipu gatanugala rajini sir fans ta moka,3
mokkaiya iruku ellam avan seyal and arasaatchi ah copy adikura maatri iruku,1
for endless entertainment visit,0
idhu dhan ya unmaiya na verithanam,0
graphics sari illa nu solrathukune oru gang suthum parunga,5
yadav மக்கள் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,0
20 days go kaappaan celebration,0
0 58 pakarathukku chinna payan madhiri style la erukinga,0
maathiri dialogues sarakku scences muthram kusu dialogues santhanam ivanlam oru actor nu sollrade kaevam,2
vivegam original bgm score podunga plzz,0
not a suitable movie for vjs,4
nangaethirparthathu ithu thaaa athukummele kaali daaaaa,0
trailer_ல யே மிரட்டிடீங்க பாஸ் இந்த trailer_ல மட்டுமே நீங்க தியேட்டரில் ரிலீஸ் பண்ணுங்க போதும் daily 1 show நான் தியேட்டரில் பார்ப்பேன் படம் மிகப்பெரிய வெற்றி பெற வாழ்த்துகள்,0
first time i dislike jayam ravi anna trailer for தலைவர்,0
edhuku ya ellaru avaga jathi pera sollitu irukiga,0
இதையே விஜய் பன்னீருந்தா இன்னேரம் தடை கேட்டுருப்பானுங்க,4
vava thala therikka vidalam sema mass thaara thappadda kizhiya pokuthu,0
villuppuram periya kalani thanda villuppurathula massu negka illa,0
nadaga kaadal nu jaadi per ah koovureengaley da dei yen pollachi case apo uppu pottu oombitu erundeengala,3
450k likes real time likes nearing 500k likes,0
nadaga kadhalai nambi yemaradhey pennae vaalkaiyai thulaikadhey,1
ella enanum intha ndaka kathalal pennai pethavanukku than vali therium madravanukkalla,0
pengal methu kaiya vacha vetta vendiyathu kaiyagali ellai thaliyai,3
மனுசங்க சார்பா வாழ்த்துகள் all the best from human fans,0
maranam mass u maranam athukku avan thaan poranthu varanum namma thalaivar petta paraak,0
those 30k dislikes we know who you are lie lie lie,0
வானைத் தொட்டது வேள்வித்தீ வேள்வியில் பிறந்தால் பெண்ணொருத்திபெண்குலம் போற்றும்பத்தினி தீபத்தினி நெருப்பாம் பாஞ்சாலி பாஞ்சாலத்தின் இளவரசி பாஞ்சாலிபஞ்சபாண்டவர்களின் பத்தினி திரெளபதி படம் வெற்றி பெற வன்னியர் சார்பாக வாழ்த்துக்கள்,0
vivegam tamil full movie 2018,0
who like vetrimaran and dhanush combo like,0
i love my ajith vevegam,0
entha theyuudiya payana da dislike poduran enna pundiku da nee pakkura otha kuthi,4
யாரை காப்பரோ இல்லையோ ஹாரிஸ் ச காப்பத்தி ஆகணும்,4
im all wash thala fan but directors siva melathan konjam douttu bcs avaru miga laval la mokka padam yedukuravaru paa,2
yeppa dei super pa kamdipa theater la than poi pakaporen,0
romba year aparo surya ku mass film,0
please telugu version kuda dub cheyandi danush sir ki telugu fans kuda unnaru,5
கருத்து சொல்ல சீக்கிரம் வாங்க காலம் மாறிட போகுது அதாவது புதுசா பிரச்சன வந்துடும் அப்புறம் புது படம்த எடுக்கணும்,3
dei kotha mayiru mathiri eruku etha poitu mass nu solringale da,0
subscribe tru tech channel plzz check it,0
laallettan and surya heavyaanu waiting kaapaan,5
waiting 1m likes and 15m views,0
bgm super ar rahman sir,0
ena da vivegam padathoda place lam katrinka,4
like fast potunga time kamiyatha irukuuuu,0
harris jayaraj musical,0
daiiii sun pictures ennada fraud pandringa pogandaaaa,1
கவுண்டர் நாயக்கர் இனம்சார்பாக படம் வெற்றியடை யவாழ்த்துகள்,0
200 crore budget vs logesh and karthik,1
thalai ku bathil evanda inga thala massss,0
ippa trailer parkuravanga oru comment pannunga thala rathangale,0
viswasam trailer paathuttu inga vanthavanga lam yaaru pa,0
yogi b anne i malaysian im roll modal u anne i love u anne,0
what a voice thala kalakkitaaru,0
na arasiyalku varuven ithu 96 ultimate,0
ajith kumar sir look like my father,2
vijay sir kita ena ketta pazhakam iruku,0
aravind saamy looking like bheema vikram,2
500k likes vanthathuku apparam paathavanga yellam like podunga suriya anna only tamil actor 3 500k teasers,0
indha maadhiri kena koothi thanama padam edukurathunala thanda innum naadu oombinu eruku,3
ஜாதிய ரீதியிலான சலுகைகள் கொடுக்கும் அரசு எப்படி ஜாதியை ஒழிக்கும் ஜாதிய ரீதியிலான சலுகைகளை கொடுக்கும் அரசும் ஜாதியை தூக்கி பிடிக்கும் அரசியலும் இருக்கும் வரை ஜாதிகள் ஒழியாது இவை ஜாதியை ஒழிக்காமல் கண்டிப்பாக தூக்கி பிடிக்கத்தான் செய்யும் இப்படி செய்யும் அரசு ஜாதியை ஒழிக்கும் என்று நினைத்தால் நாம் தான் முட்டாள் இட ஒதுக்கீட்டை மறுபரிசீலனை செய்ய வேண்டும் ஜாதிய ரீதியிலான வேறுபாடுகள் இந்து மதத்தில் மட்டுமல்ல எல்லா மதங்களிலும் இருக்கவே செய்கின்றன,0
sk fans like annan uyir fans comment,0
bhairava teaser mass naaa thalaiva athe vida mass daaa,0
டிரைலர் பார்க்கும்போதே படம் பார்க்கும் ஆவல் எனக்கு வருகிறது கண்டிப்பாக படம் பார்ப்பேன்,0
marana masss manitha katavul thala ajith,0
dai kadaisila thalaivar ra poringala da,3
remba varusam kalichu oru nalla padam release aga pothu pola,0
jathi pera vaichi inu eivlo varusham da ipadei naye vida kevalama sanda potuka poringa otha india poranthathuku porakamaley iruthurukalam,3
நாயக்கர் சமுதாயத்தின் சார்பாக இத்திரைக்காவியம் மாபெரும் வெற்றி அடைய வாழ்த்துக்கள்,0
evan thalapathy ella padathulayum getup ore mari nadikuraru sonnano avanuku theri padam vekkithu parra aapu,1
adchi odra adha odra adha odra adha vaera lvl poa,0
apdiye oru mini bigil eh paatha maari irruku c c cuppu mukiyum kathiruu,0
oru cinema psycho psycho padam eduthal epdi irukum,2
ivlo cmnts paakrapa innum jaathi iruku adhu oliyaadhunu mattum therinjitu evan melayo evan keelayo epdinaalum rendu side la irundhum ivlo cmnts enamo indha padathula sonna maadhiri irundhaa thappudhaan aanaa unmaiyaa love pannunaa caste lam paaka mudiyaadhu avanga love ku kandipaa respect kudukanum ellaarum humans avlodhaan enoda point of view idhukum vandhu enaya edhum solla venaam edhum sollanumna decentaa sollalaam,0
poster surya look like rajani sir,0
yaarupa adhu kadasila bijili ramesh madri,0
hit like for the bgm harris jayraj,0
tamil nhi samjh aayi but akshay tere liye kuch bhi,5
5 புருசன் கூட வாழ்ந்தவ காதல் பத்தி பேசுறா,3
die hard surya fans hit like button,0
வீர முத்தரையர் சமுதாயம் சார்பாக வெற்றி பெற வாழ்த்துகள்,0
nayakar sarbaga padam vetri pera valthukal,0
15k likes left for 500k likes,0
ஒவ்வொருவரின் மனக்குமுரல்களையும் இங்கே காணமுடிகிறது பெண்கள் நிச்சயம் பார்க்கவேண்டும்,0
dei vera level fun iruku jolly,0
உண்மையைக் கூறி இருக்கிறீர்கள் ரொம்ப நன்றி அண்ணா அண்ணனுக்கு நன்றிகள் பல,0
pazhaya rajinikanth ah paatha feeling pa,0
enadaa mersal scene nah kalaichitanganu nenaichi sirichen kadaisila viswasam thu kum,3
not realistic but entertain side nokumpol kollaam,5
ngk first show kk pokunnavar adi mone like ivide,5
raja sir music kaaga vandhen but beethoven music potu emathiteengaley,2
really enjoyed ipotha thalaivaroda style nakkal ellathyum romba naaaluku aprm pakarom,0
ngk ngk ngk ngk ngk ngk ngk ngk,0
nambikai yaaraium onu solla virumbala it s enough bro thala luv u,0
any gv fans like here,0
அனைத்து சமுகத்தின் மணகுமுறல் அண்ணன் மோகன் அவர்களுக்கு எனது நன்றி படம் வெற்றி பெற வாழ்த்துக்கள்,0
0 59 str intro mass vera level,0
vera leval trailer chance a illa,0
thala moovie vetri pera vazhthukkal best moovie,0
when padam realease atha mattum sollunga da super,0
என்னடா இது படத்துல ஹீரோவே இல்லையா எல்லாமே வில்லனாக இருக்கானுங்க,3
how many of u noticed shaktimaan 90 kids da,0
next year national award competition dhanush asuran karthi kaithi makamuni,0
naa dhaan manimaran en oorum mayavaram dhaan,0
anna ellarum eppa than arasiyal padam edukanga but namma 15yrs back ah panniyachi aayutha eluthu my age 18 intha 18yrs nan unga fan than anna,0
அம்மாடியோ இந்த படத்தோட சூர்யாவோட லெவலே வேற மாதிரி போகப் போகுது,0
surya anna vera level mass look s,0
sale hindu ki insult karta h harmakhor kute,5
why he is looking like vijay antony,0
appadiyellam solla kudaaathu super bro,0
pakkaaa message pola thalaivaaa we are waiting,0
சேதுபதி அண்ணா உனக்காக மட்டும்,0
trailer nalla irruku but bigil koda release panna thinga free advice ketta kelunga kekati ponga,2
hollywood level la padam kettavanga lam பாருங்கோ பாருங்கோ,0
am from karnataka kannadigatrailer osm unbelievable chiyan vikram sweet 25,0
enga da enga vjs rajini ya mattume kamikiringa,1
hey இது 96 யாரை ஏமாத்த பாக்குறீங்க வச்சான் பாரு ட்ரைலர் ல climax ah வேற லெவல்,3
thala kola mass,0
intha naatula ovvunnum oru vidhamana paithiyam ana enaku suriya anna mela paithiyam,0
vechaanda aappu namma kurumakku well done,0
dislike potta neenga ellarum padam paaka thaguthi illadhavanga,1
romba naala nan manasula nenachuruntha tha ipothn da correct ana padam edukuringa vaazthukal director ana ithu jaadhi padamnu dravida oosi soru naaigal vanthu kambu suthuvanunga,3
ithu entha varusam y b 2016 nambulana anga paru in tv rajini na arasiyalukku varuvathu uruthi j ravi yara emathurenga ithu 96 wtf ra 90s kids 2k kids,0
m raju raja vp,0
the bgm like vikram vedha bgm,0
bgm vera mathiri irrukku yuvan vera level la pannirukaru,0
rajinikanth telugu fans oka like yeskondhi,5
அடப்பாவிகளா சிலை கடத்தல் கேஸ் பத்தி படம் எடுக்கற அளவுக்கு தைரியம் வந்திடுச்சோன்னு நினைச்சேன் ஆனா வெறும் டைட்டிலுக்காக மட்டும் தான் பொன் மாணிக்கவேல் சார் பேரை பயன்படுத்திருக்கானுக போல disappointment,0
சாதிதான் சமூகம் என்றால் வீசும் காற்றில் விஷம் பரவட்டும்,0
hits 100k likes im waiting for 1m likes,0
மோகன் செம கூட்டி கொடுத்த வரலாறை மறைத்து ஊம்பி பெருத்தவன் என்பதை நிரூபித்துவிட்டாய் வாழ்த்துகள் மோகன் directer,2
it looks like hindi movie amitab bachan,0
த்தா வெறித்தனம் த்தா பிஜிம் சும்மா தெறிக்குது,0
padam enga da trailer eh na ippa tha pakura 2019 la,2
indha tone copy in malayalam filim,3
varlaam varlaam va varlaam va bairavaa,0
very good ippadi padangal neraya varanum appothaan namma tamilnatla irukura karuppu satta poattu vaela illama suthura pundainga thirunthum eppadiyum oru naal thirunthithaan aaganum vaera vali illa,3
im dissapointed ongaluku epdinu theriyala but ennaku satisfy agala,1
நமது படம் வெற்றி பெற பெருவாரியான வாழ்த்துக்கள் நாம் அனைவரும் ஒன்று சேர்ந்து நமது படத்தை வெற்றி பெற வைப்போம் நாம் அனைவரும் நமது சமுதாயப் பெண்களை காப்பாற்றுவதற்கு இந்த படம் ஒரு உறுதுணையாக இருக்கவேண்டும் இந்த படம் வெற்றி பெற வாழ்த்துக்கள் வாழ்த்துக்கள் வாழ்த்துக்கள்,0
harris jayaraj sir done well next level bgm high voltage,0
உண்மையை உரக்கச் சொல்ல வரும் படம் காட்டுக்குள் அழகிய மான்களை ஓநாய்கள் சுற்றி சுற்றி வந்து அடித்து தின்பதை போல அழகிய படித்த இளம் பெண்கள் மனித ஓநாய்களால் வேட்டையாடப்படும் அவலத்தை தோலூரித்து காட்டும் படம் இது,0
thala the king తల అజ త క గ,5
எங்கள் ஊரில் அனைத்து மக்களும் இலவசமாக திரெளபதி படம் பார்க்க பேருந்தில் அழைத்து செல்ல போகிறோம்,0
ketukonga da oruthar mela irukura viswasathukaga edhuku inoruthara asinga paduthureenga,1
peeniks paravai daw muthugu elumbu daww first intha mokka dialogue pesuratha stop pannunga mr dala,2
pre book tickets for viswasam illana ticket illama kadisila endha padathuku poga vendi vandhurum,1
daiiiiiiiiiiiiii release date solluga daa,0
ivaruku vayasu agala vayasu koranchukitu iruku,0
கிருஷ்ண வக சமுதாயம் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் சகோ,0
thalapathy sema très très très bien j aime bien,5
marana mass surya anna,0
s3 over cops set aavla mass entry thalapathy ki dhaan eppavum sri lankan veriyan,0
padam confirm hit nu yarellam nenaikkirenga like here,0
ஜாதி வெறி இல்லாத ஒரே நடிகர் எங்க தலைமகன் அஜுத் மட்டும் தான் அவரால தான் கலப்பு திருமணம் இன்னும் நடக்கு,0
views 44k like 75k va purilaya,1
mahesh babu and thala ajith mutual fans hit like,0
last word in malay you kena tunggu lebih lama lagi untuk tosai,0
marana mass thala vera level ponga,0
பர்மா வாழ் சைவ வேளாளர் சங்கம் சார்பாக வாழ்த்துக்கள் ஒட்டுமொத்த வெள்ளாளர் வேளாளர் சமுதாயம் சார்பாக வாழ்த்துக்கள் நான் பிறந்த மதுரை மாவட்டம் எனது தந்தை கன்னியாகுமரி மாவட்ட சைவ வேளாளர்,0
thalapathy padam pakratha illa thalapathy 64 director padatha pakratha,1
இந்த மாதிரி உண்மை கதை கொண்டு நிதர்சன சமூக கருத்தியல் கொண்டு வரவே ஒரு தில் வேணும் பாராட்டுக்கள் r r இப்படிக்கு r எவ்வளவு அடிச்சாலும் திருப்பி அடிக்க யோசிக்கக்கூட பயந்து சாகும் பிராமணர் சங்கம்,0
sabba oru vazhiya trailer mudinchu padam yepdi irukumo,3
indha movie ku engal nam adharavu kandipaga irukum share pannanunga ellarum,0
pangaligala lets make it big as viswasam,0
best off movie suriya sir ellathayum thhatti kekura urimai namba ellarukum irukuda sekram nalla achi varum,0
thalaaaaaaaa tamizhnadu singame trailer eh thangalaye,0
maranam massu maranam thalaivar fans from kerala,0
மண்ணு பொண்ணு யார் மீது கையை வைத்தாலும் வெட்டுவோம் பெண்ணை பெற்றவர்களுக்கு இந்த படத்தை பார்க்க வேண்டும் படம் வெற்றி பெற வாழ்த்துக்கள்,0
thala da vera yevann daaaaa he is gonna rageee,0
fucking kujith fans katharal konjam over a irukkku happy a erukku parkkum pothu,0
marana mass thalaiva atuchi thulpannu thalaiva,1
varum paar ngk,0
semma semma semmma maasu surya vera level,0
silirkavachutinga thalaiva vera level thalaiva great job sankar sir,0
bhai gazab ab ye movie hila dega pure bollywood ko,5
enoda class la sc mbc bc yellarum one naa thaan irukom jaathi veri pudicha naaiyvo avan padam yedutha ivan padam yedukuraan ipadi yae jaathi poranthu jaathiku sethupongadaa,3
nan veelven endru ninaiththayo thalaivar da,1
viswasam teaser vartum nama side la irnthu oru sambavam panuvom,1
enda padam muluka ipdiye kathuviya ada saami namma naale keka mudiyadupa aala vidu,2
nijamave 2 nimisam thala suthiruchu good,1
ஜாதியை ஒழிப்போம் அனைவரும் ஒறறுமையாக இருப்போம் என்று சொல்றாங்களே அப்படிப்பட்டவர்கள் அரசாங்கத்திடம் சலுகையை வாங்குவதை நிறுத்த வேண்டும் அரசாங்க வேலை வாய்ப்பு கல்வி கட்டண சலுகை இதையெல்லாம் கொடுக்கும்போது இது எல்லாம் வேண்டாம் மற்ற சமூகத்தினரை போலவே முயற்சித்து வேலை வாங்கிக் கொள்கிறோம் படித்து கொள்கிறோம் என்று சொல்ல வேண்டும்,0
enadha na thalapathy fan ah irunthalum thala ya pidikum,0
evanavathu trailer nalah iruku intha frame nalah irukunu solranah paru hit like nu varanunga youtube ah da ithu,1
ngk trailer semma massss suriya love uuuuuuuu,0
dhanush fans 3k dislikes dei idhu ellam oru polapa vadachennai trailer varatum iruku katcheri,3
ivanukulaam sutu potaalum nadika varaathu only waiting for ilayaraja music and myskin screenplay,0
yeppo yena seiya porom sapodaporum super trailer,0
adei ethukuda intha velai,1
teaser purinjavanga kojam sollunaga sathyama yanaku purila,0
trailer na idhu trailer da pakka mass,0
background bgm nalla irruku da,0
na padathuku full support panuvan da,0
1 27 yellow shirt yara irukum my guess vikram,0
9m view innum neray neray neray view vennum friends,0
vandha raja va than varuven str back,0
paulgova la senja pap pali mari erukaaru,0
ippe likes kettu oru koranggu koottam varanume,1
super star super star tha masssss,0
teejay fan oru like pottu pongae,0
atlee vj all time hit theri movie just rocking vjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjkumar joesphkuruvilla dharmeshwar,0
vaseegaran dhaan villain ah yennadaa twist,2
i think football sandai la edho murder nadanthurudhu pola spots suspense thriller film ah irukum nu nenaikuren but super ah irukku,0
neega evala uku evalo oruthra havaman padutharegalo avalaoku avalo avan mela vathuta irupan in the visiyam enga thalayapathy kum porumthum va va va varalam va thalaiva,0
nice but velioorre veleoore madhem padam adekeringgeley pa so more nicer just heroine verey pudha nalla erekkem doesnt suit for suriya he deserves more better ie devi priya,0
தமிழ்நாட்டு அப்பாவி டீனேஜ் பெண்களின் வாழ்க்கையில் திட்டமிட்டு ஒரு தருதலை கூட்டம் வழக்கறிஞர் அணி உடன் அலைகிறது இந்த கூட்டத்திடம் இருந்து பெண்களை காப்பாற்ற வேண்டும் என்றால் இது போன்ற சமுக சிந்தனை உள்ள படங்களை தொடர்ந்து எடுக்க வேண்டும் இயக்குனர் மோகன் அவர்களுக்கு தமிழர்களின் சார்பாக வாழ்த்துக்கள்,0
hospital la babie cute ah iruku,0
வரல வரல வா பைரவா வசூல் மன்னன் யாரு கிட்ட சேட்ட இது தளபதி கோட்ட,0
arasiyaluku pogama superstar vey irundunga pls,0
anga padraa anga padraa thala enna ma argument panraruuu,0
படம் 100 நாட்கள் தாண்டி வெற்றி பெற வாழ்த்துக்கள்,0
nasama poravaingala jayalaitha amma enga iva enga chi naayingala avangala mari lam varuma iva oru aalunu jayalalitha amma va potu edukureenga indha padamey varakoodadhu,3
நான் வன்னிய சமூகத்தை சேர்ந்தவள் எனது பெற்றோர் மற்றும் உறவினர்கள் சாதி பார்த்து பழகுபவர்கள் அல்ல ஆனால் சாதியை பார்க்க வேண்டிய இடத்தில் பார்ப்பர் அவ்வளவு தான் எனக்கு கோபம் தலைக்கேறிவிடும் இக்காலத்திலும் சாதி பார்க்கிறீர்களே என்று கூறி சண்டையிடுவேன் அவர்களும் நான் சிறுப்பிள்ளை அப்போது என்பதால் அதற்கேற்ற பதிலை கூறி விட்டுவிடுவர் வருடங்கள் கடந்தன எனது உறவுகார பெண்கள் இருவர் இந்த கீழ்தரமான நாடகக் காதலால் பாதிக்கப்பட்டனர் அவர்கள் வாழ்க்கையே கேள்விகுறி ஆகிவிட்டது அப்போது தான் எனது வீட்டார் கூறியது புரிந்தது எனக்கு அந்த கனம் தான் நான் சாதி வேண்டும் சாதிய தீண்டாமை தான் கூடாது என்று உணர்ந்தேன் இறுதியாக இப்படம் 100 சரியே திரௌபதி வெறித்தனமாக வெற்றியடைய கும்பகோணம் வன்னியச்சி சார்பாக வாழ்த்துகள்,0
சத்தியமா சொல்றே மரண ஹிட் அடிக்கும் படம் இது,0
தர்மபுரி பறையர்கள் சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துக்கள் jai bheem,0
inda padam sure oru kalakalappu happy and waiting for release,0
ena da trailer ye mokka pundai ya iruku,3
முத்துராமலிங்கம் தேவர் முக்குலத்தோர் சார்பாக மனமார்ந்த வெற்றி பெற வாழ்த்துகள்,0
emma pa padamei pubg illa gta maari irrukum pola,0
best movie for rajni sir,0
ഇത chintha mani kolakesinte remake aano,5
neraya neraya neraya neraya neraya vera level massssssss love u thala,0
70 vayasulayum thanoda rasigargala sandhosapadutha ipdi ulaikuraru ivara poi kayapaduthuranungale echainga ulachu vaalanum,1
தமிழ் நாட்டுக்கு முக்கியமான ஒரு ஒரு விழிப்புணர்வு இருக்கும் அதுவும் பெண்கள் மத்தியில் இது ரொம்ப ரொம்ப விழிப்புணர்வு கொண்டு வந்து தரும் இந்த மூவி அதுவரை வசனங்கள் புல்லா அப்படித்தான் இருக்கு அது லாமா தமிழ்நாட்டில் அதிகமாக நாடக காதல் எல்லாம் அதிகமா இருக்கு அதாவது ரியல் லைஃப்ல நடக்கிறதே தெரியல கொண்ட நகரங்கள் அனைவரும் இந்த படத்தை அது முக்கியமா பெண்கள் கட்டாயம்,0
surya anna ninga vara level,0
vijay fans oombunga la thotti payaluala,1
mass ke mass vera level trailer meralavitutinga thalaiva dialogue pichiuduringa,1
adi enada ambala pesagala avumanam paduthiringa padam eduka theriyala solluga da en kida script irruku full mystery 18 double means viwasayam karpalipu ithu mathiri ethuvum irrukathu pure entertainment vara vara korean movie mathiri etuthukidu irrukinga,3
number 1 number 2 ella papa velayatu,0
yenda sam c s unaku vera music eh varadha,3
vera level ŠŤŘ thaan mass ŠŤŘ 1 4 4 gæńg ŠŤŘ ŠriŤhaŘan,0
guys dailyu atleast 10 times aavathu paarunga please views romba kamiyya irukku,1
super star nu kooda paakaama vachi senjirukaanugaley,3
thala kku midnight la trailar release pamnalum therikavidum marhavanga vilambaram kotuthuttu day la release pannalum thala nerungamudiyadu thala matum pagalla release panna ivanunga yellam jujupi inime pagalla sadichitom yenru yaarum sollathingada thala thala thanda,1
superb song frm bengaluru luv u thala anirudh rocks,0
தென் தமிழக புலிகள் மறவர்கள் சார்பாக படம் வெற்றியடைய வாழ்த்துக்கள்,0
str please odamba matum konjam kami panunga inum vera lvl ah irupinga,0
i love you dhanush anna veriyan,0
thalaiva marana mass katra thalaiva,0
idhu play station aana game concept onnu thaan ivan odi oliyura aal illa thedi adikkira aalu 3yrs later poraadaama ivan poga maattan,1
vijay anna multi talented superb teaser,0
நான்கு திசைகளுக்கும் சேர்த்து நான்கு காதல் கொண்ட கதாபாத்திரமாக இப்டம் அமையும்னு நெனைக்றன்,0
hollywood level ki ma ki c t it s a vikram s level veera level,5
surya selvaraghavan is back semma,0
niraya niraya niraya sema,0
மோடியின் சுயரூபம் அமித்தின் அட்டூளியம் இதை தெரிவிக்கும் சினிமா தடைசெய்வதுஉறுதி,3
thalaivaaaaaaaaaa any one here in 2018,0
ayarella nkp single ketutu inga vanthinga,0
woooooow thalaivaaa neega ungaluku inum 29 yers than thalaivaaa semma trailer wooow,0
appothum angayum appothum eppadi oru padam pagavum eddukavu mudiyathu,0
திண்டுக்கல் தேவர் சமுதாய உறவின்முறை சார்பில் வாழ்த்துகிறோம்,0
old surya is back marana mass pakka hit,0
nalla manidhan சூர்யா hit aga வாழ்த்துக்கள்,0
vanniyar sarbaga padam vettri pera vazhuthukkal,0
